device;training_samples;validation_samples;test_samples;batch_size;loss_function;random_seed;hidden_layer_size;learning_rate;momentum;epochs;epoch;phase;accuracy;loss;duration
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.01;0.9;5;1;TRAIN;54.0%;1.954877;19.572568
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.01;0.9;5;1;VAL;76.0%;1.370985;17.387786
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.01;0.9;5;2;TRAIN;80.9%;0.923375;19.987178
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.01;0.9;5;2;VAL;84.1%;0.652101;19.891875
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.01;0.9;5;3;TRAIN;85.7%;0.561615;22.535171
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.01;0.9;5;3;VAL;87.4%;0.492580;19.774094
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.01;0.9;5;4;TRAIN;87.8%;0.459291;20.476258
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.01;0.9;5;4;VAL;88.6%;0.427094;20.330071
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.01;0.9;5;5;TRAIN;88.8%;0.410050;21.398979
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.01;0.9;5;5;VAL;89.4%;0.392132;17.948825
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.01;0.9;5;;TEST;89.9%;0.373240;6.721349
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.1;5;1;TRAIN;64.7%;1.657726;19.749390
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.1;5;1;VAL;81.2%;0.960005;16.795485
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.1;5;2;TRAIN;84.3%;0.715892;19.258638
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.1;5;2;VAL;86.4%;0.564826;19.038073
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.1;5;3;TRAIN;87.2%;0.504855;19.706651
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.1;5;3;VAL;88.3%;0.453981;18.789782
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.1;5;4;TRAIN;88.5%;0.429397;21.175831
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.1;5;4;VAL;89.2%;0.403084;20.645173
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.1;5;5;TRAIN;89.3%;0.389718;22.206019
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.1;5;5;VAL;89.7%;0.374448;20.236606
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.1;5;;TEST;90.3%;0.357845;7.132565
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.5;5;1;TRAIN;72.0%;1.306642;22.896170
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.5;5;1;VAL;85.4%;0.612172;18.889296
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.5;5;2;TRAIN;87.3%;0.496886;20.001952
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.5;5;2;VAL;88.7%;0.421104;18.399084
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.5;5;3;TRAIN;89.1%;0.394129;20.587373
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.5;5;3;VAL;89.9%;0.366761;19.078160
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.5;5;4;TRAIN;90.1%;0.353904;22.016993
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.5;5;4;VAL;90.6%;0.338961;21.176250
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.5;5;5;TRAIN;90.6%;0.328926;21.584782
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.5;5;5;VAL;91.0%;0.319809;18.896284
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.5;5;;TEST;91.5%;0.303419;6.918487
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.9;5;1;TRAIN;77.2%;0.873609;19.590743
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.9;5;1;VAL;89.8%;0.361653;17.911611
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.9;5;2;TRAIN;90.6%;0.321491;20.901816
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.9;5;2;VAL;91.8%;0.289089;19.358297
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.9;5;3;TRAIN;92.4%;0.261942;20.554956
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.9;5;3;VAL;93.0%;0.244737;19.596817
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.9;5;4;TRAIN;93.7%;0.220759;19.495049
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.9;5;4;VAL;93.7%;0.214010;18.305663
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.9;5;5;TRAIN;94.5%;0.191875;19.252219
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.9;5;5;VAL;94.3%;0.195287;18.579735
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.1;0.9;5;;TEST;94.5%;0.184816;6.022973
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.1;5;1;TRAIN;76.4%;0.845907;19.144523
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.1;5;1;VAL;89.0%;0.385223;19.095918
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.1;5;2;TRAIN;89.7%;0.353975;19.213784
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.1;5;2;VAL;91.4%;0.300162;17.772408
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.1;5;3;TRAIN;92.1%;0.280038;19.125571
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.1;5;3;VAL;92.4%;0.263681;17.132111
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.1;5;4;TRAIN;93.0%;0.244582;18.597454
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.1;5;4;VAL;93.3%;0.233540;17.709561
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.1;5;5;TRAIN;94.0%;0.215121;17.407059
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.1;5;5;VAL;94.0%;0.210648;16.109767
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.1;5;;TEST;94.2%;0.200510;5.180475
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.5;5;1;TRAIN;82.0%;0.659520;17.345635
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.5;5;1;VAL;91.0%;0.319016;16.761725
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.5;5;2;TRAIN;91.6%;0.288753;17.415959
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.5;5;2;VAL;92.5%;0.255238;16.377376
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.5;5;3;TRAIN;93.4%;0.231071;17.227425
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.5;5;3;VAL;93.6%;0.217057;16.572063
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.5;5;4;TRAIN;94.4%;0.194435;17.800253
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.5;5;4;VAL;94.7%;0.187144;16.532931
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.5;5;5;TRAIN;95.2%;0.166595;17.665254
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.5;5;5;VAL;95.3%;0.165552;16.314095
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.5;5;;TEST;95.4%;0.156447;5.103019
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.9;5;1;TRAIN;81.5%;0.646991;17.197970
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.9;5;1;VAL;93.8%;0.205194;16.316820
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.9;5;2;TRAIN;95.1%;0.159339;17.201279
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.9;5;2;VAL;96.1%;0.132187;16.167776
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.9;5;3;TRAIN;96.8%;0.106090;17.295368
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.9;5;3;VAL;97.1%;0.102505;16.680062
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.9;5;4;TRAIN;97.7%;0.077067;17.239655
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.9;5;4;VAL;97.3%;0.094641;16.207296
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.9;5;5;TRAIN;98.2%;0.061270;17.227413
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.9;5;5;VAL;97.2%;0.089105;16.434517
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;256;0.5;0.9;5;;TEST;97.3%;0.087063;5.139771
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.1;5;1;TRAIN;30.6%;2.242268;17.507830
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.1;5;1;VAL;57.0%;2.178842;16.628958
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.1;5;2;TRAIN;64.7%;2.113094;17.683987
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.1;5;2;VAL;69.5%;2.041812;16.539193
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.1;5;3;TRAIN;71.3%;1.962853;17.294746
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.1;5;3;VAL;73.0%;1.878744;18.101780
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.1;5;4;TRAIN;74.2%;1.788432;19.001577
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.1;5;4;VAL;75.0%;1.694874;18.504104
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.1;5;5;TRAIN;75.7%;1.600749;21.582957
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.1;5;5;VAL;76.5%;1.505848;18.614138
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.1;5;;TEST;77.4%;1.488845;5.922112
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.5;5;1;TRAIN;30.3%;2.212747;18.376576
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.5;5;1;VAL;56.4%;2.101852;19.768182
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.5;5;2;TRAIN;65.8%;1.970816;22.421396
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.5;5;2;VAL;70.8%;1.822495;19.978401
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.5;5;3;TRAIN;73.0%;1.661712;21.106966
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.5;5;3;VAL;75.3%;1.494224;18.287371
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.5;5;4;TRAIN;76.9%;1.347557;22.755001
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.5;5;4;VAL;78.4%;1.206185;19.330435
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.5;5;5;TRAIN;79.6%;1.098941;20.501840
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.5;5;5;VAL;81.0%;0.997442;18.047845
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.5;5;;TEST;82.1%;0.975249;5.856956
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.9;5;1;TRAIN;58.1%;1.867608;18.614537
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.9;5;1;VAL;78.6%;1.219093;17.689374
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.9;5;2;TRAIN;82.6%;0.829512;19.957300
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.9;5;2;VAL;85.3%;0.604721;19.301353
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.9;5;3;TRAIN;86.5%;0.531745;19.103935
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.9;5;3;VAL;87.8%;0.472944;16.651132
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.9;5;4;TRAIN;88.1%;0.445349;18.201023
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.9;5;4;VAL;88.8%;0.417725;18.320590
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.9;5;5;TRAIN;88.9%;0.402031;18.964135
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.9;5;5;VAL;89.5%;0.384827;18.415162
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.01;0.9;5;;TEST;89.9%;0.366952;5.220364
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.1;5;1;TRAIN;69.3%;1.574659;17.713029
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.1;5;1;VAL;82.5%;0.894261;17.926810
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.1;5;2;TRAIN;84.9%;0.681689;19.344998
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.1;5;2;VAL;86.8%;0.544574;18.156110
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.1;5;3;TRAIN;87.5%;0.491266;17.541798
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.1;5;3;VAL;88.6%;0.443068;17.474748
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.1;5;4;TRAIN;88.7%;0.420999;20.184301
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.1;5;4;VAL;89.5%;0.396764;18.504930
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.1;5;5;TRAIN;89.5%;0.383684;19.896872
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.1;5;5;VAL;90.0%;0.368005;18.671969
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.1;5;;TEST;90.3%;0.351170;6.485365
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.5;5;1;TRAIN;72.8%;1.258607;20.059387
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.5;5;1;VAL;86.0%;0.592641;18.959194
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.5;5;2;TRAIN;87.3%;0.487781;20.206754
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.5;5;2;VAL;88.9%;0.418189;19.616690
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.5;5;3;TRAIN;89.4%;0.388482;20.934231
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.5;5;3;VAL;90.1%;0.360094;20.303713
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.5;5;4;TRAIN;90.3%;0.348199;20.335314
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.5;5;4;VAL;90.5%;0.334777;19.285627
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.5;5;5;TRAIN;90.8%;0.323367;21.394051
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.5;5;5;VAL;91.1%;0.312996;17.831106
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.5;5;;TEST;91.5%;0.298773;5.224779
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.9;5;1;TRAIN;78.2%;0.844725;17.289481
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.9;5;1;VAL;89.4%;0.363286;17.406884
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.9;5;2;TRAIN;91.0%;0.310646;19.533063
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.9;5;2;VAL;92.2%;0.277314;17.508841
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.9;5;3;TRAIN;92.7%;0.253801;19.720078
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.9;5;3;VAL;93.2%;0.238608;19.813918
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.9;5;4;TRAIN;93.9%;0.212741;20.731783
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.9;5;4;VAL;94.3%;0.203682;20.464839
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.9;5;5;TRAIN;94.9%;0.180802;18.783265
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.9;5;5;VAL;94.9%;0.179343;16.989948
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.1;0.9;5;;TEST;95.1%;0.168871;6.117908
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.1;5;1;TRAIN;77.8%;0.822402;18.053362
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.1;5;1;VAL;89.0%;0.391355;16.303973
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.1;5;2;TRAIN;90.1%;0.342515;20.233668
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.1;5;2;VAL;91.1%;0.314306;18.180626
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.1;5;3;TRAIN;91.9%;0.279662;19.370134
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.1;5;3;VAL;92.6%;0.259187;19.762474
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.1;5;4;TRAIN;93.2%;0.240309;20.727185
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.1;5;4;VAL;93.0%;0.238472;19.386130
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.1;5;5;TRAIN;94.0%;0.213216;21.410212
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.1;5;5;VAL;94.1%;0.209941;18.629013
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.1;5;;TEST;94.1%;0.202843;6.936785
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.5;5;1;TRAIN;81.8%;0.649245;20.687962
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.5;5;1;VAL;90.4%;0.323494;16.693704
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.5;5;2;TRAIN;91.9%;0.279104;17.805047
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.5;5;2;VAL;92.7%;0.249183;17.783384
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.5;5;3;TRAIN;93.7%;0.219446;18.667016
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.5;5;3;VAL;94.1%;0.204691;17.365495
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.5;5;4;TRAIN;94.9%;0.181456;18.617488
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.5;5;4;VAL;95.1%;0.175127;17.523438
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.5;5;5;TRAIN;95.6%;0.155148;19.240356
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.5;5;5;VAL;95.5%;0.154890;18.555123
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.5;5;;TEST;95.7%;0.144005;5.455858
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.9;5;1;TRAIN;81.4%;0.665246;17.350553
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.9;5;1;VAL;94.2%;0.204071;18.302003
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.9;5;2;TRAIN;95.3%;0.156191;21.335729
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.9;5;2;VAL;96.1%;0.133817;19.144564
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.9;5;3;TRAIN;97.0%;0.102946;20.489483
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.9;5;3;VAL;97.0%;0.103825;19.377886
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.9;5;4;TRAIN;97.8%;0.073154;21.361864
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.9;5;4;VAL;97.1%;0.095863;19.536524
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.9;5;5;TRAIN;98.4%;0.056201;21.414454
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.9;5;5;VAL;97.6%;0.085390;19.626019
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;512;0.5;0.9;5;;TEST;97.6%;0.078729;6.271097
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.1;5;1;TRAIN;39.5%;2.216951;21.302857
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.1;5;1;VAL;59.8%;2.136617;19.547973
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.1;5;2;TRAIN;66.7%;2.054259;19.650967
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.1;5;2;VAL;71.4%;1.968193;18.206239
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.1;5;3;TRAIN;73.2%;1.876477;17.968409
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.1;5;3;VAL;74.9%;1.781127;16.425156
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.1;5;4;TRAIN;75.8%;1.683503;17.756951
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.1;5;4;VAL;77.1%;1.583556;16.628833
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.1;5;5;TRAIN;77.8%;1.488598;17.461507
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.1;5;5;VAL;78.7%;1.393194;16.469461
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.1;5;;TEST;79.8%;1.373670;5.160733
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.5;5;1;TRAIN;46.4%;2.165563;17.465249
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.5;5;1;VAL;67.5%;2.020945;16.174058
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.5;5;2;TRAIN;72.5%;1.860406;17.863588
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.5;5;2;VAL;75.1%;1.687322;16.930168
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.5;5;3;TRAIN;77.0%;1.515375;17.831790
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.5;5;3;VAL;78.6%;1.345934;16.206682
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.5;5;4;TRAIN;80.0%;1.207987;17.639864
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.5;5;4;VAL;81.5%;1.080003;16.381323
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.5;5;5;TRAIN;82.1%;0.987017;17.656153
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.5;5;5;VAL;83.2%;0.900406;16.313830
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.5;5;;TEST;83.8%;0.876291;5.265607
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.9;5;1;TRAIN;60.5%;1.801141;17.335311
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.9;5;1;VAL;80.2%;1.107791;16.865712
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.9;5;2;TRAIN;83.3%;0.772368;17.486712
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.9;5;2;VAL;85.8%;0.579469;16.310713
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.9;5;3;TRAIN;86.9%;0.514229;17.374807
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.9;5;3;VAL;88.2%;0.459533;16.976018
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.9;5;4;TRAIN;88.4%;0.434502;17.220796
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.9;5;4;VAL;89.1%;0.407360;16.545976
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.9;5;5;TRAIN;89.2%;0.393888;17.226311
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.9;5;5;VAL;89.8%;0.376570;16.345832
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.01;0.9;5;;TEST;90.2%;0.359368;5.028914
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.1;0.1;5;1;TRAIN;71.9%;1.495558;17.669816
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.1;0.1;5;1;VAL;83.6%;0.826499;16.484590
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.1;0.1;5;2;TRAIN;85.3%;0.643900;18.893500
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.1;0.1;5;2;VAL;87.1%;0.523133;18.224780
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.1;0.1;5;3;TRAIN;87.8%;0.476121;19.197513
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.1;0.1;5;3;VAL;88.8%;0.432854;17.435577
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.1;0.1;5;4;TRAIN;88.9%;0.411829;17.334077
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.1;0.1;5;4;VAL;89.7%;0.387574;16.406494
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.1;0.1;5;5;TRAIN;89.7%;0.376386;19.043020
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.1;0.1;5;5;VAL;90.2%;0.360617;18.580629
cuda;48000;12000;10000;1024;CrossEntropyLoss();51;1024;0.1;0.1;5;;TEST;90.3%;0.345550;7.212132
